DT,DT_round,DT_floor,Measurement,Value
2024-05-11T22:15:00Z,2024-05-11T22:15:00Z,2024-05-11T22:15:00Z,FDOM,1.44
2024-05-11T22:15:00Z,2024-05-11T22:15:00Z,2024-05-11T22:15:00Z,DO,8.92
2024-05-11T22:15:00Z,2024-05-11T22:15:00Z,2024-05-11T22:15:00Z,DO_Sat,NA
2024-05-11T22:15:00Z,2024-05-11T22:15:00Z,2024-05-11T22:15:00Z,Chl-a,0.05
2024-05-11T22:15:00Z,2024-05-11T22:15:00Z,2024-05-11T22:15:00Z,Temperature,8.15
2024-05-11T22:00:00Z,2024-05-11T22:00:00Z,2024-05-11T22:00:00Z,Depth,1.22
2024-05-11T22:00:00Z,2024-05-11T22:00:00Z,2024-05-11T22:00:00Z,pH,7.66
2024-05-11T22:00:00Z,2024-05-11T22:00:00Z,2024-05-11T22:00:00Z,Turbidity,5.86
2024-05-11T22:00:00Z,2024-05-11T22:00:00Z,2024-05-11T22:00:00Z,Specific_Conductivity,62.88
2024-05-11T22:00:00Z,2024-05-11T22:00:00Z,2024-05-11T22:00:00Z,FDOM,1.43
2024-05-11T22:00:00Z,2024-05-11T22:00:00Z,2024-05-11T22:00:00Z,DO,8.9
2024-05-11T22:00:00Z,2024-05-11T22:00:00Z,2024-05-11T22:00:00Z,DO_Sat,NA
2024-05-11T22:00:00Z,2024-05-11T22:00:00Z,2024-05-11T22:00:00Z,Chl-a,0.05
2024-05-11T22:00:00Z,2024-05-11T22:00:00Z,2024-05-11T22:00:00Z,Temperature,NA
2024-05-11T21:45:00Z,2024-05-11T21:45:00Z,2024-05-11T21:45:00Z,Depth,1.24
2024-05-11T21:45:00Z,2024-05-11T21:45:00Z,2024-05-11T21:45:00Z,pH,7.65
2024-05-11T21:45:00Z,2024-05-11T21:45:00Z,2024-05-11T21:45:00Z,Turbidity,6.22
2024-05-11T21:45:00Z,2024-05-11T21:45:00Z,2024-05-11T21:45:00Z,Specific_Conductivity,62.89
2024-05-11T21:45:00Z,2024-05-11T21:45:00Z,2024-05-11T21:45:00Z,FDOM,1.42
2024-05-11T21:45:00Z,2024-05-11T21:45:00Z,2024-05-11T21:45:00Z,DO,8.9
2024-05-11T21:45:00Z,2024-05-11T21:45:00Z,2024-05-11T21:45:00Z,DO_Sat,NA
2024-05-11T21:45:00Z,2024-05-11T21:45:00Z,2024-05-11T21:45:00Z,Chl-a,0.05
2024-05-11T21:45:00Z,2024-05-11T21:45:00Z,2024-05-11T21:45:00Z,Temperature,8.25
2024-05-11T21:30:00Z,2024-05-11T21:30:00Z,2024-05-11T21:30:00Z,Depth,1.23
2024-05-11T21:30:00Z,2024-05-11T21:30:00Z,2024-05-11T21:30:00Z,pH,7.6
2024-05-11T21:30:00Z,2024-05-11T21:30:00Z,2024-05-11T21:30:00Z,Turbidity,5.9
2024-05-11T21:30:00Z,2024-05-11T21:30:00Z,2024-05-11T21:30:00Z,Specific_Conductivity,62.92
2024-05-11T21:30:00Z,2024-05-11T21:30:00Z,2024-05-11T21:30:00Z,FDOM,1.41
2024-05-11T21:30:00Z,2024-05-11T21:30:00Z,2024-05-11T21:30:00Z,DO,8.9
2024-05-11T21:30:00Z,2024-05-11T21:30:00Z,2024-05-11T21:30:00Z,DO_Sat,NA
2024-05-11T21:30:00Z,2024-05-11T21:30:00Z,2024-05-11T21:30:00Z,Chl-a,0.04
2024-05-11T21:30:00Z,2024-05-11T21:30:00Z,2024-05-11T21:30:00Z,Temperature,8.32
2024-05-11T21:15:00Z,2024-05-11T21:15:00Z,2024-05-11T21:15:00Z,Depth,1.23
2024-05-11T21:15:00Z,2024-05-11T21:15:00Z,2024-05-11T21:15:00Z,pH,7.7
2024-05-11T21:15:00Z,2024-05-11T21:15:00Z,2024-05-11T21:15:00Z,Turbidity,6.78
2024-05-11T21:15:00Z,2024-05-11T21:15:00Z,2024-05-11T21:15:00Z,Specific_Conductivity,62.92
2024-05-11T21:15:00Z,2024-05-11T21:15:00Z,2024-05-11T21:15:00Z,FDOM,1.4
2024-05-11T21:15:00Z,2024-05-11T21:15:00Z,2024-05-11T21:15:00Z,DO,8.9
2024-05-11T21:15:00Z,2024-05-11T21:15:00Z,2024-05-11T21:15:00Z,DO_Sat,NA
2024-05-11T21:15:00Z,2024-05-11T21:15:00Z,2024-05-11T21:15:00Z,Chl-a,0.04
2024-05-11T21:15:00Z,2024-05-11T21:15:00Z,2024-05-11T21:15:00Z,Temperature,8.46
2024-05-11T21:00:00Z,2024-05-11T21:00:00Z,2024-05-11T21:00:00Z,Depth,1.24
2024-05-11T21:00:00Z,2024-05-11T21:00:00Z,2024-05-11T21:00:00Z,pH,7.67
2024-05-11T21:00:00Z,2024-05-11T21:00:00Z,2024-05-11T21:00:00Z,Turbidity,5.76
2024-05-11T21:00:00Z,2024-05-11T21:00:00Z,2024-05-11T21:00:00Z,Specific_Conductivity,62.95
2024-05-11T21:00:00Z,2024-05-11T21:00:00Z,2024-05-11T21:00:00Z,FDOM,1.37
2024-05-11T21:00:00Z,2024-05-11T21:00:00Z,2024-05-11T21:00:00Z,DO,8.87
2024-05-11T21:00:00Z,2024-05-11T21:00:00Z,2024-05-11T21:00:00Z,DO_Sat,NA
2024-05-11T21:00:00Z,2024-05-11T21:00:00Z,2024-05-11T21:00:00Z,Chl-a,0.04
2024-05-11T21:00:00Z,2024-05-11T21:00:00Z,2024-05-11T21:00:00Z,Temperature,NA
2024-05-11T20:45:00Z,2024-05-11T20:45:00Z,2024-05-11T20:45:00Z,Depth,1.24
2024-05-11T20:45:00Z,2024-05-11T20:45:00Z,2024-05-11T20:45:00Z,pH,7.71
2024-05-11T20:45:00Z,2024-05-11T20:45:00Z,2024-05-11T20:45:00Z,Turbidity,7.16
2024-05-11T20:45:00Z,2024-05-11T20:45:00Z,2024-05-11T20:45:00Z,Specific_Conductivity,62.94
2024-05-11T20:45:00Z,2024-05-11T20:45:00Z,2024-05-11T20:45:00Z,FDOM,1.35
2024-05-11T20:45:00Z,2024-05-11T20:45:00Z,2024-05-11T20:45:00Z,DO,8.88
2024-05-11T20:45:00Z,2024-05-11T20:45:00Z,2024-05-11T20:45:00Z,DO_Sat,NA
2024-05-11T20:45:00Z,2024-05-11T20:45:00Z,2024-05-11T20:45:00Z,Chl-a,0.04
2024-05-11T20:45:00Z,2024-05-11T20:45:00Z,2024-05-11T20:45:00Z,Temperature,8.84
2024-05-11T20:30:00Z,2024-05-11T20:30:00Z,2024-05-11T20:30:00Z,Depth,1.22
2024-05-11T20:30:00Z,2024-05-11T20:30:00Z,2024-05-11T20:30:00Z,pH,7.65
2024-05-11T20:30:00Z,2024-05-11T20:30:00Z,2024-05-11T20:30:00Z,Turbidity,5.63
2024-05-11T20:30:00Z,2024-05-11T20:30:00Z,2024-05-11T20:30:00Z,Specific_Conductivity,62.91
2024-05-11T20:30:00Z,2024-05-11T20:30:00Z,2024-05-11T20:30:00Z,FDOM,1.33
2024-05-11T20:30:00Z,2024-05-11T20:30:00Z,2024-05-11T20:30:00Z,DO,8.87
2024-05-11T20:30:00Z,2024-05-11T20:30:00Z,2024-05-11T20:30:00Z,DO_Sat,NA
2024-05-11T20:30:00Z,2024-05-11T20:30:00Z,2024-05-11T20:30:00Z,Chl-a,0.04
2024-05-11T20:30:00Z,2024-05-11T20:30:00Z,2024-05-11T20:30:00Z,Temperature,9.08
2024-05-11T20:15:00Z,2024-05-11T20:15:00Z,2024-05-11T20:15:00Z,Depth,1.22
2024-05-11T20:15:00Z,2024-05-11T20:15:00Z,2024-05-11T20:15:00Z,pH,7.66
2024-05-11T20:15:00Z,2024-05-11T20:15:00Z,2024-05-11T20:15:00Z,Turbidity,5.63
2024-05-11T20:15:00Z,2024-05-11T20:15:00Z,2024-05-11T20:15:00Z,Specific_Conductivity,62.91
2024-05-11T20:15:00Z,2024-05-11T20:15:00Z,2024-05-11T20:15:00Z,FDOM,1.31
2024-05-11T20:15:00Z,2024-05-11T20:15:00Z,2024-05-11T20:15:00Z,DO,8.94
2024-05-11T20:15:00Z,2024-05-11T20:15:00Z,2024-05-11T20:15:00Z,DO_Sat,NA
2024-05-11T20:15:00Z,2024-05-11T20:15:00Z,2024-05-11T20:15:00Z,Chl-a,0.04
2024-05-11T20:15:00Z,2024-05-11T20:15:00Z,2024-05-11T20:15:00Z,Temperature,8.96
2024-05-11T20:00:00Z,2024-05-11T20:00:00Z,2024-05-11T20:00:00Z,Depth,1.23
2024-05-11T20:00:00Z,2024-05-11T20:00:00Z,2024-05-11T20:00:00Z,pH,7.77
2024-05-11T20:00:00Z,2024-05-11T20:00:00Z,2024-05-11T20:00:00Z,Turbidity,6.16
2024-05-11T20:00:00Z,2024-05-11T20:00:00Z,2024-05-11T20:00:00Z,Specific_Conductivity,63
2024-05-11T20:00:00Z,2024-05-11T20:00:00Z,2024-05-11T20:00:00Z,FDOM,1.33
2024-05-11T20:00:00Z,2024-05-11T20:00:00Z,2024-05-11T20:00:00Z,DO,9.01
2024-05-11T20:00:00Z,2024-05-11T20:00:00Z,2024-05-11T20:00:00Z,DO_Sat,NA
2024-05-11T20:00:00Z,2024-05-11T20:00:00Z,2024-05-11T20:00:00Z,Chl-a,0.04
2024-05-11T20:00:00Z,2024-05-11T20:00:00Z,2024-05-11T20:00:00Z,Temperature,NA
2024-05-11T19:45:00Z,2024-05-11T19:45:00Z,2024-05-11T19:45:00Z,Depth,1.21
2024-05-11T19:45:00Z,2024-05-11T19:45:00Z,2024-05-11T19:45:00Z,pH,7.75
2024-05-11T19:45:00Z,2024-05-11T19:45:00Z,2024-05-11T19:45:00Z,Turbidity,5.86
2024-05-11T19:45:00Z,2024-05-11T19:45:00Z,2024-05-11T19:45:00Z,Specific_Conductivity,63.01
2024-05-11T19:45:00Z,2024-05-11T19:45:00Z,2024-05-11T19:45:00Z,FDOM,1.34
2024-05-11T19:45:00Z,2024-05-11T19:45:00Z,2024-05-11T19:45:00Z,DO,9.07
2024-05-11T19:45:00Z,2024-05-11T19:45:00Z,2024-05-11T19:45:00Z,DO_Sat,NA
2024-05-11T19:45:00Z,2024-05-11T19:45:00Z,2024-05-11T19:45:00Z,Chl-a,0.04
2024-05-11T19:45:00Z,2024-05-11T19:45:00Z,2024-05-11T19:45:00Z,Temperature,8.43
2024-05-11T19:30:00Z,2024-05-11T19:30:00Z,2024-05-11T19:30:00Z,Depth,1.22
2024-05-11T19:30:00Z,2024-05-11T19:30:00Z,2024-05-11T19:30:00Z,pH,7.77
2024-05-11T19:30:00Z,2024-05-11T19:30:00Z,2024-05-11T19:30:00Z,Turbidity,5.99
2024-05-11T19:30:00Z,2024-05-11T19:30:00Z,2024-05-11T19:30:00Z,Specific_Conductivity,63.08
2024-05-11T19:30:00Z,2024-05-11T19:30:00Z,2024-05-11T19:30:00Z,FDOM,1.35
2024-05-11T19:30:00Z,2024-05-11T19:30:00Z,2024-05-11T19:30:00Z,DO,9.16
2024-05-11T19:30:00Z,2024-05-11T19:30:00Z,2024-05-11T19:30:00Z,DO_Sat,NA
2024-05-11T19:30:00Z,2024-05-11T19:30:00Z,2024-05-11T19:30:00Z,Chl-a,0.04
2024-05-11T19:30:00Z,2024-05-11T19:30:00Z,2024-05-11T19:30:00Z,Temperature,8.14
2024-05-11T19:15:00Z,2024-05-11T19:15:00Z,2024-05-11T19:15:00Z,Depth,1.25
2024-05-11T19:15:00Z,2024-05-11T19:15:00Z,2024-05-11T19:15:00Z,pH,7.69
2024-05-11T19:15:00Z,2024-05-11T19:15:00Z,2024-05-11T19:15:00Z,Turbidity,6.13
2024-05-11T19:15:00Z,2024-05-11T19:15:00Z,2024-05-11T19:15:00Z,Specific_Conductivity,63.07
2024-05-11T19:15:00Z,2024-05-11T19:15:00Z,2024-05-11T19:15:00Z,FDOM,1.38
2024-05-11T19:15:00Z,2024-05-11T19:15:00Z,2024-05-11T19:15:00Z,DO,9.26
2024-05-11T19:15:00Z,2024-05-11T19:15:00Z,2024-05-11T19:15:00Z,DO_Sat,NA
2024-05-11T19:15:00Z,2024-05-11T19:15:00Z,2024-05-11T19:15:00Z,Chl-a,0.04
2024-05-11T19:15:00Z,2024-05-11T19:15:00Z,2024-05-11T19:15:00Z,Temperature,7.71
2024-05-11T19:00:00Z,2024-05-11T19:00:00Z,2024-05-11T19:00:00Z,Depth,1.25
2024-05-11T19:00:00Z,2024-05-11T19:00:00Z,2024-05-11T19:00:00Z,pH,7.73
2024-05-11T19:00:00Z,2024-05-11T19:00:00Z,2024-05-11T19:00:00Z,Turbidity,6.51
2024-05-11T19:00:00Z,2024-05-11T19:00:00Z,2024-05-11T19:00:00Z,Specific_Conductivity,63.19
2024-05-11T19:00:00Z,2024-05-11T19:00:00Z,2024-05-11T19:00:00Z,FDOM,1.4
2024-05-11T19:00:00Z,2024-05-11T19:00:00Z,2024-05-11T19:00:00Z,DO,9.34
2024-05-11T19:00:00Z,2024-05-11T19:00:00Z,2024-05-11T19:00:00Z,DO_Sat,NA
2024-05-11T19:00:00Z,2024-05-11T19:00:00Z,2024-05-11T19:00:00Z,Chl-a,0.04
2024-05-11T19:00:00Z,2024-05-11T19:00:00Z,2024-05-11T19:00:00Z,Temperature,NA
2024-05-11T18:45:00Z,2024-05-11T18:45:00Z,2024-05-11T18:45:00Z,Depth,1.25
2024-05-11T18:45:00Z,2024-05-11T18:45:00Z,2024-05-11T18:45:00Z,pH,7.74
2024-05-11T18:45:00Z,2024-05-11T18:45:00Z,2024-05-11T18:45:00Z,Turbidity,6.84
2024-05-11T18:45:00Z,2024-05-11T18:45:00Z,2024-05-11T18:45:00Z,Specific_Conductivity,63.26
2024-05-11T18:45:00Z,2024-05-11T18:45:00Z,2024-05-11T18:45:00Z,FDOM,1.42
2024-05-11T18:45:00Z,2024-05-11T18:45:00Z,2024-05-11T18:45:00Z,DO,9.46
2024-05-11T18:45:00Z,2024-05-11T18:45:00Z,2024-05-11T18:45:00Z,DO_Sat,NA
2024-05-11T18:45:00Z,2024-05-11T18:45:00Z,2024-05-11T18:45:00Z,Chl-a,0.04
2024-05-11T18:45:00Z,2024-05-11T18:45:00Z,2024-05-11T18:45:00Z,Temperature,6.94
2024-05-11T18:30:00Z,2024-05-11T18:30:00Z,2024-05-11T18:30:00Z,Depth,1.25
2024-05-11T18:30:00Z,2024-05-11T18:30:00Z,2024-05-11T18:30:00Z,pH,7.72
2024-05-11T18:30:00Z,2024-05-11T18:30:00Z,2024-05-11T18:30:00Z,Turbidity,5.86
2024-05-11T18:30:00Z,2024-05-11T18:30:00Z,2024-05-11T18:30:00Z,Specific_Conductivity,63.32
2024-05-11T18:30:00Z,2024-05-11T18:30:00Z,2024-05-11T18:30:00Z,FDOM,1.45
2024-05-11T18:30:00Z,2024-05-11T18:30:00Z,2024-05-11T18:30:00Z,DO,9.54
2024-05-11T18:30:00Z,2024-05-11T18:30:00Z,2024-05-11T18:30:00Z,DO_Sat,NA
2024-05-11T18:30:00Z,2024-05-11T18:30:00Z,2024-05-11T18:30:00Z,Chl-a,0.04
2024-05-11T18:30:00Z,2024-05-11T18:30:00Z,2024-05-11T18:30:00Z,Temperature,6.52
2024-05-11T18:15:00Z,2024-05-11T18:15:00Z,2024-05-11T18:15:00Z,Depth,1.25
2024-05-11T18:15:00Z,2024-05-11T18:15:00Z,2024-05-11T18:15:00Z,pH,7.74
2024-05-11T18:15:00Z,2024-05-11T18:15:00Z,2024-05-11T18:15:00Z,Turbidity,6.36
2024-05-11T18:15:00Z,2024-05-11T18:15:00Z,2024-05-11T18:15:00Z,Specific_Conductivity,63.39
2024-05-11T18:15:00Z,2024-05-11T18:15:00Z,2024-05-11T18:15:00Z,FDOM,1.48
2024-05-11T18:15:00Z,2024-05-11T18:15:00Z,2024-05-11T18:15:00Z,DO,9.62
2024-05-11T18:15:00Z,2024-05-11T18:15:00Z,2024-05-11T18:15:00Z,DO_Sat,NA
2024-05-11T18:15:00Z,2024-05-11T18:15:00Z,2024-05-11T18:15:00Z,Chl-a,0.04
2024-05-11T18:15:00Z,2024-05-11T18:15:00Z,2024-05-11T18:15:00Z,Temperature,6.13
2024-05-11T18:00:00Z,2024-05-11T18:00:00Z,2024-05-11T18:00:00Z,Depth,1.26
2024-05-11T18:00:00Z,2024-05-11T18:00:00Z,2024-05-11T18:00:00Z,pH,7.73
2024-05-11T18:00:00Z,2024-05-11T18:00:00Z,2024-05-11T18:00:00Z,Turbidity,6.31
2024-05-11T18:00:00Z,2024-05-11T18:00:00Z,2024-05-11T18:00:00Z,Specific_Conductivity,63.49
2024-05-11T18:00:00Z,2024-05-11T18:00:00Z,2024-05-11T18:00:00Z,FDOM,1.5
2024-05-11T18:00:00Z,2024-05-11T18:00:00Z,2024-05-11T18:00:00Z,DO,9.71
2024-05-11T18:00:00Z,2024-05-11T18:00:00Z,2024-05-11T18:00:00Z,DO_Sat,NA
2024-05-11T18:00:00Z,2024-05-11T18:00:00Z,2024-05-11T18:00:00Z,Chl-a,0.04
2024-05-11T18:00:00Z,2024-05-11T18:00:00Z,2024-05-11T18:00:00Z,Temperature,NA
2024-05-11T17:45:00Z,2024-05-11T17:45:00Z,2024-05-11T17:45:00Z,Depth,1.26
2024-05-11T17:45:00Z,2024-05-11T17:45:00Z,2024-05-11T17:45:00Z,pH,7.72
2024-05-11T17:45:00Z,2024-05-11T17:45:00Z,2024-05-11T17:45:00Z,Turbidity,6.48
2024-05-11T17:45:00Z,2024-05-11T17:45:00Z,2024-05-11T17:45:00Z,Specific_Conductivity,63.57
2024-05-11T17:45:00Z,2024-05-11T17:45:00Z,2024-05-11T17:45:00Z,FDOM,1.53
2024-05-11T17:45:00Z,2024-05-11T17:45:00Z,2024-05-11T17:45:00Z,DO,9.81
2024-05-11T17:45:00Z,2024-05-11T17:45:00Z,2024-05-11T17:45:00Z,DO_Sat,NA
2024-05-11T17:45:00Z,2024-05-11T17:45:00Z,2024-05-11T17:45:00Z,Chl-a,0.03
2024-05-11T17:45:00Z,2024-05-11T17:45:00Z,2024-05-11T17:45:00Z,Temperature,5.41
2024-05-11T17:30:00Z,2024-05-11T17:30:00Z,2024-05-11T17:30:00Z,Depth,1.28
2024-05-11T17:30:00Z,2024-05-11T17:30:00Z,2024-05-11T17:30:00Z,pH,7.68
2024-05-11T17:30:00Z,2024-05-11T17:30:00Z,2024-05-11T17:30:00Z,Turbidity,6.76
2024-05-11T17:30:00Z,2024-05-11T17:30:00Z,2024-05-11T17:30:00Z,Specific_Conductivity,63.7
2024-05-11T17:30:00Z,2024-05-11T17:30:00Z,2024-05-11T17:30:00Z,FDOM,1.55
2024-05-11T17:30:00Z,2024-05-11T17:30:00Z,2024-05-11T17:30:00Z,DO,9.91
2024-05-11T17:30:00Z,2024-05-11T17:30:00Z,2024-05-11T17:30:00Z,DO_Sat,NA
2024-05-11T17:30:00Z,2024-05-11T17:30:00Z,2024-05-11T17:30:00Z,Chl-a,0.03
2024-05-11T17:30:00Z,2024-05-11T17:30:00Z,2024-05-11T17:30:00Z,Temperature,5.07
2024-05-11T17:15:00Z,2024-05-11T17:15:00Z,2024-05-11T17:15:00Z,Depth,1.27
2024-05-11T17:15:00Z,2024-05-11T17:15:00Z,2024-05-11T17:15:00Z,pH,7.72
2024-05-11T17:15:00Z,2024-05-11T17:15:00Z,2024-05-11T17:15:00Z,Turbidity,6.74
2024-05-11T17:15:00Z,2024-05-11T17:15:00Z,2024-05-11T17:15:00Z,Specific_Conductivity,63.79
2024-05-11T17:15:00Z,2024-05-11T17:15:00Z,2024-05-11T17:15:00Z,FDOM,1.58
2024-05-11T17:15:00Z,2024-05-11T17:15:00Z,2024-05-11T17:15:00Z,DO,9.99
2024-05-11T17:15:00Z,2024-05-11T17:15:00Z,2024-05-11T17:15:00Z,DO_Sat,NA
2024-05-11T17:15:00Z,2024-05-11T17:15:00Z,2024-05-11T17:15:00Z,Chl-a,0.03
2024-05-11T17:15:00Z,2024-05-11T17:15:00Z,2024-05-11T17:15:00Z,Temperature,4.69
2024-05-11T17:00:00Z,2024-05-11T17:00:00Z,2024-05-11T17:00:00Z,Depth,1.26
2024-05-11T17:00:00Z,2024-05-11T17:00:00Z,2024-05-11T17:00:00Z,pH,7.68
2024-05-11T17:00:00Z,2024-05-11T17:00:00Z,2024-05-11T17:00:00Z,Turbidity,5.56
2024-05-11T17:00:00Z,2024-05-11T17:00:00Z,2024-05-11T17:00:00Z,Specific_Conductivity,63.82
2024-05-11T17:00:00Z,2024-05-11T17:00:00Z,2024-05-11T17:00:00Z,FDOM,1.62
2024-05-11T17:00:00Z,2024-05-11T17:00:00Z,2024-05-11T17:00:00Z,DO,10.08
2024-05-11T17:00:00Z,2024-05-11T17:00:00Z,2024-05-11T17:00:00Z,DO_Sat,NA
2024-05-11T17:00:00Z,2024-05-11T17:00:00Z,2024-05-11T17:00:00Z,Chl-a,0.03
2024-05-11T17:00:00Z,2024-05-11T17:00:00Z,2024-05-11T17:00:00Z,Temperature,NA
2024-05-11T16:45:00Z,2024-05-11T16:45:00Z,2024-05-11T16:45:00Z,Depth,1.26
2024-05-11T16:45:00Z,2024-05-11T16:45:00Z,2024-05-11T16:45:00Z,pH,7.68
2024-05-11T16:45:00Z,2024-05-11T16:45:00Z,2024-05-11T16:45:00Z,Turbidity,5.94
2024-05-11T16:45:00Z,2024-05-11T16:45:00Z,2024-05-11T16:45:00Z,Specific_Conductivity,63.91
2024-05-11T16:45:00Z,2024-05-11T16:45:00Z,2024-05-11T16:45:00Z,FDOM,1.64
2024-05-11T16:45:00Z,2024-05-11T16:45:00Z,2024-05-11T16:45:00Z,DO,10.17
2024-05-11T16:45:00Z,2024-05-11T16:45:00Z,2024-05-11T16:45:00Z,DO_Sat,NA
2024-05-11T16:45:00Z,2024-05-11T16:45:00Z,2024-05-11T16:45:00Z,Chl-a,0.03
2024-05-11T16:45:00Z,2024-05-11T16:45:00Z,2024-05-11T16:45:00Z,Temperature,3.93
2024-05-11T16:30:00Z,2024-05-11T16:30:00Z,2024-05-11T16:30:00Z,Depth,1.26
2024-05-11T16:30:00Z,2024-05-11T16:30:00Z,2024-05-11T16:30:00Z,pH,7.7
2024-05-11T16:30:00Z,2024-05-11T16:30:00Z,2024-05-11T16:30:00Z,Turbidity,6.86
2024-05-11T16:30:00Z,2024-05-11T16:30:00Z,2024-05-11T16:30:00Z,Specific_Conductivity,64.11
2024-05-11T16:30:00Z,2024-05-11T16:30:00Z,2024-05-11T16:30:00Z,FDOM,1.66
2024-05-11T16:30:00Z,2024-05-11T16:30:00Z,2024-05-11T16:30:00Z,DO,10.2
2024-05-11T16:30:00Z,2024-05-11T16:30:00Z,2024-05-11T16:30:00Z,DO_Sat,NA
2024-05-11T16:30:00Z,2024-05-11T16:30:00Z,2024-05-11T16:30:00Z,Chl-a,0.03
2024-05-11T16:30:00Z,2024-05-11T16:30:00Z,2024-05-11T16:30:00Z,Temperature,3.66
2024-05-12T16:15:00Z,2024-05-12T16:15:00Z,2024-05-12T16:15:00Z,Depth,1.26
2024-05-12T16:15:00Z,2024-05-12T16:15:00Z,2024-05-12T16:15:00Z,pH,7.61
2024-05-12T16:15:00Z,2024-05-12T16:15:00Z,2024-05-12T16:15:00Z,Turbidity,5.68
2024-05-12T16:15:00Z,2024-05-12T16:15:00Z,2024-05-12T16:15:00Z,Specific_Conductivity,60.83
2024-05-12T16:15:00Z,2024-05-12T16:15:00Z,2024-05-12T16:15:00Z,FDOM,1.65
2024-05-12T16:15:00Z,2024-05-12T16:15:00Z,2024-05-12T16:15:00Z,DO,9.95
2024-05-12T16:15:00Z,2024-05-12T16:15:00Z,2024-05-12T16:15:00Z,DO_Sat,NA
2024-05-12T16:15:00Z,2024-05-12T16:15:00Z,2024-05-12T16:15:00Z,Chl-a,0.04
2024-05-12T16:15:00Z,2024-05-12T16:15:00Z,2024-05-12T16:15:00Z,Temperature,4.27
2024-05-12T16:00:00Z,2024-05-12T16:00:00Z,2024-05-12T16:00:00Z,Depth,1.28
2024-05-12T16:00:00Z,2024-05-12T16:00:00Z,2024-05-12T16:00:00Z,pH,7.62
2024-05-12T16:00:00Z,2024-05-12T16:00:00Z,2024-05-12T16:00:00Z,Turbidity,5.48
2024-05-12T16:00:00Z,2024-05-12T16:00:00Z,2024-05-12T16:00:00Z,Specific_Conductivity,60.94
2024-05-12T16:00:00Z,2024-05-12T16:00:00Z,2024-05-12T16:00:00Z,FDOM,1.66
2024-05-12T16:00:00Z,2024-05-12T16:00:00Z,2024-05-12T16:00:00Z,DO,9.97
2024-05-12T16:00:00Z,2024-05-12T16:00:00Z,2024-05-12T16:00:00Z,DO_Sat,NA
2024-05-12T16:00:00Z,2024-05-12T16:00:00Z,2024-05-12T16:00:00Z,Chl-a,0.04
2024-05-12T16:00:00Z,2024-05-12T16:00:00Z,2024-05-12T16:00:00Z,Temperature,NA
2024-05-12T15:45:00Z,2024-05-12T15:45:00Z,2024-05-12T15:45:00Z,Depth,1.27
2024-05-12T15:45:00Z,2024-05-12T15:45:00Z,2024-05-12T15:45:00Z,pH,7.61
2024-05-12T15:45:00Z,2024-05-12T15:45:00Z,2024-05-12T15:45:00Z,Turbidity,5.67
2024-05-12T15:45:00Z,2024-05-12T15:45:00Z,2024-05-12T15:45:00Z,Specific_Conductivity,61
2024-05-12T15:45:00Z,2024-05-12T15:45:00Z,2024-05-12T15:45:00Z,FDOM,1.67
2024-05-12T15:45:00Z,2024-05-12T15:45:00Z,2024-05-12T15:45:00Z,DO,10.01
2024-05-12T15:45:00Z,2024-05-12T15:45:00Z,2024-05-12T15:45:00Z,DO_Sat,NA
2024-05-12T15:45:00Z,2024-05-12T15:45:00Z,2024-05-12T15:45:00Z,Chl-a,0.04
2024-05-12T15:45:00Z,2024-05-12T15:45:00Z,2024-05-12T15:45:00Z,Temperature,4.1
2024-05-12T15:30:00Z,2024-05-12T15:30:00Z,2024-05-12T15:30:00Z,Depth,1.29
2024-05-12T15:30:00Z,2024-05-12T15:30:00Z,2024-05-12T15:30:00Z,pH,7.64
2024-05-12T15:30:00Z,2024-05-12T15:30:00Z,2024-05-12T15:30:00Z,Turbidity,6.11
2024-05-12T15:30:00Z,2024-05-12T15:30:00Z,2024-05-12T15:30:00Z,Specific_Conductivity,61.08
2024-05-12T15:30:00Z,2024-05-12T15:30:00Z,2024-05-12T15:30:00Z,FDOM,1.67
2024-05-12T15:30:00Z,2024-05-12T15:30:00Z,2024-05-12T15:30:00Z,DO,10.03
2024-05-12T15:30:00Z,2024-05-12T15:30:00Z,2024-05-12T15:30:00Z,DO_Sat,NA
2024-05-12T15:30:00Z,2024-05-12T15:30:00Z,2024-05-12T15:30:00Z,Chl-a,0.03
2024-05-12T15:30:00Z,2024-05-12T15:30:00Z,2024-05-12T15:30:00Z,Temperature,4.02
2024-05-12T15:15:00Z,2024-05-12T15:15:00Z,2024-05-12T15:15:00Z,Depth,1.29
2024-05-12T15:15:00Z,2024-05-12T15:15:00Z,2024-05-12T15:15:00Z,pH,7.55
2024-05-12T15:15:00Z,2024-05-12T15:15:00Z,2024-05-12T15:15:00Z,Turbidity,6.78
2024-05-12T15:15:00Z,2024-05-12T15:15:00Z,2024-05-12T15:15:00Z,Specific_Conductivity,61.2
2024-05-12T15:15:00Z,2024-05-12T15:15:00Z,2024-05-12T15:15:00Z,FDOM,1.69
2024-05-12T15:15:00Z,2024-05-12T15:15:00Z,2024-05-12T15:15:00Z,DO,10.05
2024-05-12T15:15:00Z,2024-05-12T15:15:00Z,2024-05-12T15:15:00Z,DO_Sat,NA
2024-05-12T15:15:00Z,2024-05-12T15:15:00Z,2024-05-12T15:15:00Z,Chl-a,0.04
2024-05-12T15:15:00Z,2024-05-12T15:15:00Z,2024-05-12T15:15:00Z,Temperature,3.87
