DT_round,Measurement,Value
2023-10-28T10:00:00Z,Actual_Conductivity,27.03
2023-10-28T10:00:00Z,Specific_Conductivity,49.78
2023-10-28T10:00:00Z,FDOM,0.53
2023-10-28T10:00:00Z,DO,9.43
2023-10-28T10:00:00Z,DO_Sat,79.22
2023-10-28T10:00:00Z,Chl-a,0.01
2023-10-28T10:00:00Z,Temperature,1.08
2023-10-28T09:45:00Z,pH,7.94
2023-10-28T09:45:00Z,Tubidity,0
2023-10-28T09:45:00Z,Actual_Conductivity,27.04
2023-10-28T09:45:00Z,Specific_Conductivity,49.74
2023-10-28T09:45:00Z,FDOM,0.53
2023-10-28T09:45:00Z,DO,9.42
2023-10-28T09:45:00Z,DO_Sat,79.25
2023-10-28T09:45:00Z,Chl-a,0.01
2023-10-28T09:45:00Z,Temperature,1.11
2023-10-28T09:30:00Z,pH,7.94
2023-10-28T09:30:00Z,Tubidity,0
2023-10-28T09:30:00Z,Actual_Conductivity,27.05
2023-10-28T09:30:00Z,Specific_Conductivity,49.73
2023-10-28T09:30:00Z,FDOM,0.53
2023-10-28T09:30:00Z,DO,9.42
2023-10-28T09:30:00Z,DO_Sat,79.24
2023-10-28T09:30:00Z,Chl-a,0.01
2023-10-28T09:30:00Z,Temperature,1.12
2023-10-28T09:15:00Z,pH,7.93
2023-10-28T09:15:00Z,Tubidity,0
2023-10-28T09:15:00Z,Actual_Conductivity,27.08
2023-10-28T09:15:00Z,Specific_Conductivity,49.76
2023-10-28T09:15:00Z,FDOM,0.53
2023-10-28T09:15:00Z,DO,9.41
2023-10-28T09:15:00Z,DO_Sat,79.25
2023-10-28T09:15:00Z,Chl-a,0.01
2023-10-28T09:15:00Z,Temperature,1.14
2023-10-28T09:00:00Z,pH,7.93
2023-10-28T09:00:00Z,Tubidity,0
2023-10-28T09:00:00Z,Actual_Conductivity,27.14
2023-10-28T09:00:00Z,Specific_Conductivity,49.83
2023-10-28T09:00:00Z,FDOM,0.53
2023-10-28T09:00:00Z,DO,9.41
2023-10-28T09:00:00Z,DO_Sat,79.25
2023-10-28T09:00:00Z,Chl-a,0.01
2023-10-28T09:00:00Z,Temperature,1.16
2023-10-28T08:45:00Z,pH,7.93
2023-10-28T08:45:00Z,Tubidity,0
2023-10-28T08:45:00Z,Actual_Conductivity,27.23
2023-10-28T08:45:00Z,Specific_Conductivity,49.96
2023-10-28T08:45:00Z,FDOM,0.53
2023-10-28T08:45:00Z,DO,9.41
2023-10-28T08:45:00Z,DO_Sat,79.34
2023-10-28T08:45:00Z,Chl-a,0.01
2023-10-28T08:45:00Z,Temperature,1.18
2023-10-28T08:30:00Z,pH,7.94
2023-10-28T08:30:00Z,Tubidity,0
2023-10-28T08:30:00Z,Actual_Conductivity,27.36
2023-10-28T08:30:00Z,Specific_Conductivity,50.17
2023-10-28T08:30:00Z,FDOM,0.53
2023-10-28T08:30:00Z,DO,9.4
2023-10-28T08:30:00Z,DO_Sat,79.23
2023-10-28T08:30:00Z,Chl-a,0.01
2023-10-28T08:30:00Z,Temperature,1.2
2023-10-28T08:15:00Z,pH,7.94
2023-10-28T08:15:00Z,Tubidity,0
2023-10-28T08:15:00Z,Actual_Conductivity,27.43
2023-10-28T08:15:00Z,Specific_Conductivity,50.27
2023-10-28T08:15:00Z,FDOM,0.53
2023-10-28T08:15:00Z,DO,9.39
2023-10-28T08:15:00Z,DO_Sat,79.24
2023-10-28T08:15:00Z,Chl-a,0.01
2023-10-28T08:15:00Z,Temperature,1.22
2023-10-28T08:00:00Z,pH,7.94
2023-10-28T08:00:00Z,Tubidity,0
2023-10-28T08:00:00Z,Actual_Conductivity,27.51
2023-10-28T08:00:00Z,Specific_Conductivity,50.36
2023-10-28T08:00:00Z,FDOM,0.53
2023-10-28T08:00:00Z,DO,9.39
2023-10-28T08:00:00Z,DO_Sat,79.31
2023-10-28T08:00:00Z,Chl-a,0.01
2023-10-28T08:00:00Z,Temperature,1.25
2023-10-28T07:45:00Z,pH,7.95
2023-10-28T07:45:00Z,Tubidity,0
2023-10-28T07:45:00Z,Actual_Conductivity,27.6
2023-10-28T07:45:00Z,Specific_Conductivity,50.47
2023-10-28T07:45:00Z,FDOM,0.53
2023-10-28T07:45:00Z,DO,9.38
2023-10-28T07:45:00Z,DO_Sat,79.26
2023-10-28T07:45:00Z,Chl-a,0.01
2023-10-28T07:45:00Z,Temperature,1.27
2023-10-28T07:30:00Z,pH,7.94
2023-10-28T07:30:00Z,Tubidity,0
2023-10-28T07:30:00Z,Actual_Conductivity,27.66
2023-10-28T07:30:00Z,Specific_Conductivity,50.51
2023-10-28T07:30:00Z,FDOM,0.53
2023-10-28T07:30:00Z,DO,9.37
2023-10-28T07:30:00Z,DO_Sat,79.25
2023-10-28T07:30:00Z,Chl-a,0.01
2023-10-28T07:30:00Z,Temperature,1.31
2023-10-28T07:15:00Z,pH,7.93
2023-10-28T07:15:00Z,Tubidity,0
2023-10-28T07:15:00Z,Actual_Conductivity,27.65
2023-10-28T07:15:00Z,Specific_Conductivity,50.44
2023-10-28T07:15:00Z,FDOM,0.53
2023-10-28T07:15:00Z,DO,9.35
2023-10-28T07:15:00Z,DO_Sat,79.12
2023-10-28T07:15:00Z,Chl-a,0.01
2023-10-28T07:15:00Z,Temperature,1.35
2023-10-28T07:00:00Z,pH,7.92
2023-10-28T07:00:00Z,Tubidity,0
2023-10-28T07:00:00Z,Actual_Conductivity,27.61
2023-10-28T07:00:00Z,Specific_Conductivity,50.29
2023-10-28T07:00:00Z,FDOM,0.53
2023-10-28T07:00:00Z,DO,9.34
2023-10-28T07:00:00Z,DO_Sat,79.17
2023-10-28T07:00:00Z,Chl-a,0.01
2023-10-28T07:00:00Z,Temperature,1.39
2023-10-28T06:45:00Z,pH,7.93
2023-10-28T06:45:00Z,Tubidity,0
2023-10-28T06:45:00Z,Actual_Conductivity,27.57
2023-10-28T06:45:00Z,Specific_Conductivity,50.14
2023-10-28T06:45:00Z,FDOM,0.53
2023-10-28T06:45:00Z,DO,9.33
2023-10-28T06:45:00Z,DO_Sat,79.22
2023-10-28T06:45:00Z,Chl-a,0.01
2023-10-28T06:45:00Z,Temperature,1.44
2023-10-28T06:30:00Z,pH,7.94
2023-10-28T06:30:00Z,Tubidity,0
2023-10-28T06:30:00Z,Actual_Conductivity,27.52
2023-10-28T06:30:00Z,Specific_Conductivity,49.98
2023-10-28T06:30:00Z,FDOM,0.53
2023-10-28T06:30:00Z,DO,9.31
2023-10-28T06:30:00Z,DO_Sat,79.1
2023-10-28T06:30:00Z,Chl-a,0.01
2023-10-28T06:30:00Z,Temperature,1.48
2023-10-28T06:15:00Z,pH,7.93
2023-10-28T06:15:00Z,Tubidity,0
2023-10-28T06:15:00Z,Actual_Conductivity,27.52
2023-10-28T06:15:00Z,Specific_Conductivity,49.83
2023-10-28T06:15:00Z,FDOM,0.53
2023-10-28T06:15:00Z,DO,9.29
2023-10-28T06:15:00Z,DO_Sat,79.1
2023-10-28T06:15:00Z,Chl-a,0.01
2023-10-28T06:15:00Z,Temperature,1.56
2023-10-28T06:00:00Z,Actual_Conductivity,27.53
2023-10-28T06:00:00Z,Specific_Conductivity,49.72
2023-10-28T06:00:00Z,FDOM,0.53
2023-10-28T06:00:00Z,DO,9.27
2023-10-28T06:00:00Z,DO_Sat,79.11
2023-10-28T06:00:00Z,Chl-a,0
2023-10-28T06:00:00Z,Temperature,1.63
2023-10-28T05:45:00Z,pH,7.93
2023-10-28T05:45:00Z,Tubidity,0
2023-10-28T05:45:00Z,Actual_Conductivity,27.55
2023-10-28T05:45:00Z,Specific_Conductivity,49.63
2023-10-28T05:45:00Z,FDOM,0.53
2023-10-28T05:45:00Z,DO,9.26
2023-10-28T05:45:00Z,DO_Sat,79.2
2023-10-28T05:45:00Z,Chl-a,0
2023-10-28T05:45:00Z,Temperature,1.71
2023-10-28T05:30:00Z,pH,7.93
2023-10-28T05:30:00Z,Tubidity,0
2023-10-28T05:30:00Z,Actual_Conductivity,27.62
2023-10-28T05:30:00Z,Specific_Conductivity,49.64
2023-10-28T05:30:00Z,FDOM,0.53
2023-10-28T05:30:00Z,DO,9.24
2023-10-28T05:30:00Z,DO_Sat,79.17
2023-10-28T05:30:00Z,Chl-a,0.01
2023-10-28T05:30:00Z,Temperature,1.78
2023-10-28T05:15:00Z,pH,7.92
2023-10-28T05:15:00Z,Tubidity,0
2023-10-28T05:15:00Z,Actual_Conductivity,27.69
2023-10-28T05:15:00Z,Specific_Conductivity,49.68
2023-10-28T05:15:00Z,FDOM,0.53
2023-10-28T05:15:00Z,DO,9.24
2023-10-28T05:15:00Z,DO_Sat,79.26
2023-10-28T05:15:00Z,Chl-a,0.01
2023-10-28T05:15:00Z,Temperature,1.82
2023-10-28T05:00:00Z,pH,7.92
2023-10-28T05:00:00Z,Tubidity,0
2023-10-28T05:00:00Z,Actual_Conductivity,27.79
2023-10-28T05:00:00Z,Specific_Conductivity,49.78
2023-10-28T05:00:00Z,FDOM,0.53
2023-10-28T05:00:00Z,DO,9.22
2023-10-28T05:00:00Z,DO_Sat,79.22
2023-10-28T05:00:00Z,Chl-a,0.01
2023-10-28T05:00:00Z,Temperature,1.87
2023-10-28T04:45:00Z,pH,7.92
2023-10-28T04:45:00Z,Tubidity,0
2023-10-28T04:45:00Z,Actual_Conductivity,27.8
2023-10-28T04:45:00Z,Specific_Conductivity,49.72
2023-10-28T04:45:00Z,FDOM,0.53
2023-10-28T04:45:00Z,DO,9.21
2023-10-28T04:45:00Z,DO_Sat,79.18
2023-10-28T04:45:00Z,Chl-a,0.01
2023-10-28T04:45:00Z,Temperature,1.91
2023-10-28T04:30:00Z,pH,7.92
2023-10-28T04:30:00Z,Tubidity,0
2023-10-28T04:30:00Z,Actual_Conductivity,27.81
2023-10-28T04:30:00Z,Specific_Conductivity,49.66
2023-10-28T04:30:00Z,FDOM,0.52
2023-10-28T04:30:00Z,DO,9.21
2023-10-28T04:30:00Z,DO_Sat,79.3
2023-10-28T04:30:00Z,Chl-a,0.01
2023-10-28T04:30:00Z,Temperature,1.96
2023-10-28T04:15:00Z,pH,7.94
2023-10-28T04:15:00Z,Tubidity,0
2023-10-28T04:15:00Z,Actual_Conductivity,27.85
2023-10-28T04:15:00Z,Specific_Conductivity,49.68
2023-10-28T04:15:00Z,FDOM,0.52
2023-10-28T04:15:00Z,DO,9.19
2023-10-28T04:15:00Z,DO_Sat,79.18
2023-10-28T04:15:00Z,Chl-a,0.01
2023-10-28T04:15:00Z,Temperature,1.99
2023-10-28T04:00:00Z,pH,7.9
2023-10-28T04:00:00Z,Tubidity,0
2023-10-28T04:00:00Z,Actual_Conductivity,27.92
2023-10-28T04:00:00Z,Specific_Conductivity,49.76
2023-10-28T04:00:00Z,FDOM,0.52
2023-10-28T04:00:00Z,DO,9.18
2023-10-28T04:00:00Z,DO_Sat,79.15
2023-10-28T04:00:00Z,Chl-a,0
2023-10-28T04:00:00Z,Temperature,2.03
2023-10-28T03:45:00Z,pH,7.93
2023-10-28T03:45:00Z,Tubidity,0
2023-10-28T03:45:00Z,Actual_Conductivity,27.95
2023-10-28T03:45:00Z,Specific_Conductivity,49.75
2023-10-28T03:45:00Z,FDOM,0.52
2023-10-28T03:45:00Z,DO,9.16
2023-10-28T03:45:00Z,DO_Sat,79.12
2023-10-28T03:45:00Z,Chl-a,0.01
2023-10-28T03:45:00Z,Temperature,2.05
2023-10-28T03:30:00Z,pH,7.92
2023-10-28T03:30:00Z,Tubidity,0
2023-10-28T03:30:00Z,Actual_Conductivity,27.95
2023-10-28T03:30:00Z,Specific_Conductivity,49.68
2023-10-28T03:30:00Z,FDOM,0.52
2023-10-28T03:30:00Z,DO,9.15
2023-10-28T03:30:00Z,DO_Sat,79.07
2023-10-28T03:30:00Z,Chl-a,0.01
2023-10-28T03:30:00Z,Temperature,2.09
2023-10-28T03:15:00Z,pH,7.92
2023-10-28T03:15:00Z,Tubidity,0
2023-10-28T03:15:00Z,Actual_Conductivity,27.95
2023-10-28T03:15:00Z,Specific_Conductivity,49.63
2023-10-28T03:15:00Z,FDOM,0.52
2023-10-28T03:15:00Z,DO,9.14
2023-10-28T03:15:00Z,DO_Sat,79.07
2023-10-28T03:15:00Z,Chl-a,0.01
2023-10-28T03:15:00Z,Temperature,2.13
2023-10-28T03:00:00Z,pH,7.9
2023-10-28T03:00:00Z,Tubidity,0
2023-10-28T03:00:00Z,Actual_Conductivity,27.94
2023-10-28T03:00:00Z,Specific_Conductivity,49.56
2023-10-28T03:00:00Z,FDOM,0.52
2023-10-28T03:00:00Z,DO,9.14
2023-10-28T03:00:00Z,DO_Sat,79.16
2023-10-28T03:00:00Z,Chl-a,0.01
2023-10-28T03:00:00Z,Temperature,2.16
2023-10-28T02:45:00Z,pH,7.94
2023-10-28T02:45:00Z,Tubidity,0
2023-10-28T02:45:00Z,Actual_Conductivity,27.95
2023-10-28T02:45:00Z,Specific_Conductivity,49.5
2023-10-28T02:45:00Z,FDOM,0.52
2023-10-28T02:45:00Z,DO,9.13
2023-10-28T02:45:00Z,DO_Sat,79.14
2023-10-28T02:45:00Z,Chl-a,0.01
2023-10-28T02:45:00Z,Temperature,2.2
2023-10-28T02:30:00Z,pH,7.93
2023-10-28T02:30:00Z,Tubidity,0
2023-10-28T02:30:00Z,Actual_Conductivity,27.95
2023-10-28T02:30:00Z,Specific_Conductivity,49.44
2023-10-28T02:30:00Z,FDOM,0.52
2023-10-28T02:30:00Z,DO,9.11
2023-10-28T02:30:00Z,DO_Sat,79.09
2023-10-28T02:30:00Z,Chl-a,0.01
2023-10-28T02:30:00Z,Temperature,2.25
2023-10-28T02:15:00Z,pH,7.93
2023-10-28T02:15:00Z,Tubidity,0
2023-10-28T02:15:00Z,Actual_Conductivity,27.96
2023-10-28T02:15:00Z,Specific_Conductivity,49.37
2023-10-28T02:15:00Z,FDOM,0.52
2023-10-28T02:15:00Z,DO,9.11
2023-10-28T02:15:00Z,DO_Sat,79.18
2023-10-28T02:15:00Z,Chl-a,0.01
2023-10-28T02:15:00Z,Temperature,2.29
2023-10-28T02:00:00Z,pH,7.93
2023-10-28T02:00:00Z,Tubidity,0
2023-10-28T02:00:00Z,Actual_Conductivity,27.98
2023-10-28T02:00:00Z,Specific_Conductivity,49.32
2023-10-28T02:00:00Z,FDOM,0.52
2023-10-28T02:00:00Z,DO,9.09
2023-10-28T02:00:00Z,DO_Sat,79.14
2023-10-28T02:00:00Z,Chl-a,0.01
2023-10-28T02:00:00Z,Temperature,2.34
2023-10-28T01:45:00Z,pH,7.9
2023-10-28T01:45:00Z,Tubidity,0
2023-10-28T01:45:00Z,Actual_Conductivity,27.98
2023-10-28T01:45:00Z,Specific_Conductivity,49.23
2023-10-28T01:45:00Z,FDOM,0.51
2023-10-28T01:45:00Z,DO,9.08
2023-10-28T01:45:00Z,DO_Sat,79.11
2023-10-28T01:45:00Z,Chl-a,0
2023-10-28T01:45:00Z,Temperature,2.4
2023-10-28T01:30:00Z,pH,7.94
2023-10-28T01:30:00Z,Tubidity,0
2023-10-28T01:30:00Z,Actual_Conductivity,28.01
2023-10-28T01:30:00Z,Specific_Conductivity,49.18
2023-10-28T01:30:00Z,FDOM,0.51
2023-10-28T01:30:00Z,DO,9.06
2023-10-28T01:30:00Z,DO_Sat,79.13
2023-10-28T01:30:00Z,Chl-a,0.01
2023-10-28T01:30:00Z,Temperature,2.47
2023-10-28T01:15:00Z,pH,7.93
2023-10-28T01:15:00Z,Tubidity,0
2023-10-28T01:15:00Z,Actual_Conductivity,28.03
2023-10-28T01:15:00Z,Specific_Conductivity,49.09
2023-10-28T01:15:00Z,FDOM,0.51
2023-10-28T01:15:00Z,DO,9.05
2023-10-28T01:15:00Z,DO_Sat,79.16
2023-10-28T01:15:00Z,Chl-a,0.01
2023-10-28T01:15:00Z,Temperature,2.54
2023-10-28T01:00:00Z,pH,7.92
2023-10-28T01:00:00Z,Tubidity,0
2023-10-28T01:00:00Z,Actual_Conductivity,28.07
2023-10-28T01:00:00Z,Specific_Conductivity,49.02
2023-10-28T01:00:00Z,FDOM,0.51
2023-10-28T01:00:00Z,DO,9.03
2023-10-28T01:00:00Z,DO_Sat,79.21
2023-10-28T01:00:00Z,Chl-a,0
2023-10-28T01:00:00Z,Temperature,2.63
2023-10-28T00:45:00Z,pH,7.96
2023-10-28T00:45:00Z,Tubidity,0
2023-10-28T00:45:00Z,Actual_Conductivity,28.11
2023-10-28T00:45:00Z,Specific_Conductivity,48.96
2023-10-28T00:45:00Z,FDOM,0.51
2023-10-28T00:45:00Z,DO,9.02
2023-10-28T00:45:00Z,DO_Sat,79.3
2023-10-28T00:45:00Z,Chl-a,0
2023-10-28T00:45:00Z,Temperature,2.7
2023-10-28T00:30:00Z,pH,7.94
2023-10-28T00:30:00Z,Tubidity,0
2023-10-28T00:30:00Z,Actual_Conductivity,28.14
2023-10-28T00:30:00Z,Specific_Conductivity,48.87
2023-10-28T00:30:00Z,FDOM,0.51
2023-10-28T00:30:00Z,DO,9.02
2023-10-28T00:30:00Z,DO_Sat,79.44
2023-10-28T00:30:00Z,Chl-a,0.01
2023-10-28T00:30:00Z,Temperature,2.78
2023-10-28T00:15:00Z,pH,7.97
2023-10-28T00:15:00Z,Tubidity,0
2023-10-28T00:15:00Z,Actual_Conductivity,28.18
2023-10-28T00:15:00Z,Specific_Conductivity,48.81
2023-10-28T00:15:00Z,FDOM,0.51
2023-10-28T00:15:00Z,DO,9.01
2023-10-28T00:15:00Z,DO_Sat,79.54
2023-10-28T00:15:00Z,Chl-a,0
2023-10-28T00:15:00Z,Temperature,2.87
2023-10-28T00:00:00Z,pH,7.97
2023-10-28T00:00:00Z,Tubidity,0
2023-10-28T00:00:00Z,Actual_Conductivity,28.22
2023-10-28T00:00:00Z,Specific_Conductivity,48.74
2023-10-28T00:00:00Z,FDOM,0.51
2023-10-28T00:00:00Z,DO,9.01
2023-10-28T00:00:00Z,DO_Sat,79.72
2023-10-28T00:00:00Z,Chl-a,0.01
2023-10-28T00:00:00Z,Temperature,2.95
2023-10-27T23:45:00Z,pH,7.97
2023-10-27T23:45:00Z,Tubidity,0
2023-10-27T23:45:00Z,Actual_Conductivity,28.24
2023-10-27T23:45:00Z,Specific_Conductivity,48.68
2023-10-27T23:45:00Z,FDOM,0.51
2023-10-27T23:45:00Z,DO,9.01
2023-10-27T23:45:00Z,DO_Sat,79.87
2023-10-27T23:45:00Z,Chl-a,0
2023-10-27T23:45:00Z,Temperature,3.01
2023-10-27T23:30:00Z,pH,7.99
2023-10-27T23:30:00Z,Tubidity,0
2023-10-27T23:30:00Z,Actual_Conductivity,28.27
2023-10-27T23:30:00Z,Specific_Conductivity,48.63
2023-10-27T23:30:00Z,FDOM,0.51
2023-10-27T23:30:00Z,DO,9.02
2023-10-27T23:30:00Z,DO_Sat,80.07
2023-10-27T23:30:00Z,Chl-a,0.01
2023-10-27T23:30:00Z,Temperature,3.08
2023-10-27T23:15:00Z,pH,7.97
2023-10-27T23:15:00Z,Tubidity,0
2023-10-27T23:15:00Z,Actual_Conductivity,28.28
2023-10-27T23:15:00Z,Specific_Conductivity,48.58
2023-10-27T23:15:00Z,FDOM,0.5
2023-10-27T23:15:00Z,DO,9.01
2023-10-27T23:15:00Z,DO_Sat,80.1
2023-10-27T23:15:00Z,Chl-a,0.01
2023-10-27T23:15:00Z,Temperature,3.12
2023-10-27T23:00:00Z,pH,8
2023-10-27T23:00:00Z,Tubidity,0
2023-10-27T23:00:00Z,Actual_Conductivity,28.3
2023-10-27T23:00:00Z,Specific_Conductivity,48.54
2023-10-27T23:00:00Z,FDOM,0.5
2023-10-27T23:00:00Z,DO,9.03
2023-10-27T23:00:00Z,DO_Sat,80.33
2023-10-27T23:00:00Z,Chl-a,0.01
2023-10-27T23:00:00Z,Temperature,3.17
2023-10-27T22:45:00Z,pH,8
2023-10-27T22:45:00Z,Tubidity,0
2023-10-27T22:45:00Z,Actual_Conductivity,28.33
2023-10-27T22:45:00Z,Specific_Conductivity,48.53
2023-10-27T22:45:00Z,FDOM,0.5
2023-10-27T22:45:00Z,DO,9.03
2023-10-27T22:45:00Z,DO_Sat,80.44
2023-10-27T22:45:00Z,Chl-a,0
2023-10-27T22:45:00Z,Temperature,3.2
2023-10-27T22:30:00Z,pH,8
2023-10-27T22:30:00Z,Tubidity,0
2023-10-27T22:30:00Z,Actual_Conductivity,28.32
2023-10-27T22:30:00Z,Specific_Conductivity,48.49
2023-10-27T22:30:00Z,FDOM,0.5
2023-10-27T22:30:00Z,DO,9.03
2023-10-27T22:30:00Z,DO_Sat,80.5
2023-10-27T22:30:00Z,Chl-a,0.01
2023-10-27T22:30:00Z,Temperature,3.22
2023-10-27T22:15:00Z,pH,8
2023-10-27T22:15:00Z,Tubidity,0
2023-10-27T22:15:00Z,Actual_Conductivity,28.31
2023-10-27T22:15:00Z,Specific_Conductivity,48.5
2023-10-27T22:15:00Z,FDOM,0.5
2023-10-27T22:15:00Z,DO,9.04
2023-10-27T22:15:00Z,DO_Sat,80.54
2023-10-27T22:15:00Z,Chl-a,0.01
2023-10-27T22:15:00Z,Temperature,3.21
2023-10-27T22:00:00Z,pH,8
2023-10-27T22:00:00Z,Tubidity,0
2023-10-27T22:00:00Z,Actual_Conductivity,28.33
2023-10-27T22:00:00Z,Specific_Conductivity,48.54
2023-10-27T22:00:00Z,FDOM,0.5
2023-10-27T22:00:00Z,DO,9.05
2023-10-27T22:00:00Z,DO_Sat,80.59
2023-10-27T22:00:00Z,Chl-a,0.01
2023-10-27T22:00:00Z,Temperature,3.2
2023-10-27T21:45:00Z,pH,8.02
2023-10-27T21:45:00Z,Tubidity,0
2023-10-27T21:45:00Z,Actual_Conductivity,28.33
2023-10-27T21:45:00Z,Specific_Conductivity,48.54
2023-10-27T21:45:00Z,FDOM,0.5
2023-10-27T21:45:00Z,DO,9.04
2023-10-27T21:45:00Z,DO_Sat,80.55
2023-10-27T21:45:00Z,Chl-a,0
2023-10-27T21:45:00Z,Temperature,3.2
2023-10-27T21:30:00Z,pH,8.03
2023-10-27T21:30:00Z,Tubidity,0
2023-10-27T21:30:00Z,Actual_Conductivity,28.35
2023-10-27T21:30:00Z,Specific_Conductivity,48.54
2023-10-27T21:30:00Z,FDOM,0.5
2023-10-27T21:30:00Z,DO,9.05
2023-10-27T21:30:00Z,DO_Sat,80.65
2023-10-27T21:30:00Z,Chl-a,0.01
2023-10-27T21:30:00Z,Temperature,3.22
2023-10-27T21:15:00Z,pH,8.01
2023-10-27T21:15:00Z,Tubidity,0
2023-10-27T21:15:00Z,Actual_Conductivity,28.4
2023-10-27T21:15:00Z,Specific_Conductivity,48.54
2023-10-27T21:15:00Z,FDOM,0.5
2023-10-27T21:15:00Z,DO,9.04
2023-10-27T21:15:00Z,DO_Sat,80.67
2023-10-27T21:15:00Z,Chl-a,0
2023-10-27T21:15:00Z,Temperature,3.27
2023-10-27T21:00:00Z,pH,8.01
2023-10-27T21:00:00Z,Tubidity,0
2023-10-27T21:00:00Z,Actual_Conductivity,28.44
2023-10-27T21:00:00Z,Specific_Conductivity,48.53
2023-10-27T21:00:00Z,FDOM,0.5
2023-10-27T21:00:00Z,DO,9.03
2023-10-27T21:00:00Z,DO_Sat,80.72
2023-10-27T21:00:00Z,Chl-a,0.01
2023-10-27T21:00:00Z,Temperature,3.32
2023-10-27T20:45:00Z,pH,8.02
2023-10-27T20:45:00Z,Tubidity,0
2023-10-27T20:45:00Z,Actual_Conductivity,28.44
2023-10-27T20:45:00Z,Specific_Conductivity,48.53
2023-10-27T20:45:00Z,FDOM,0.49
2023-10-27T20:45:00Z,DO,9.04
2023-10-27T20:45:00Z,DO_Sat,80.76
2023-10-27T20:45:00Z,Chl-a,0.01
2023-10-27T20:45:00Z,Temperature,3.32
2023-10-27T20:30:00Z,pH,7.99
2023-10-27T20:30:00Z,Tubidity,0
2023-10-27T20:30:00Z,Actual_Conductivity,28.42
2023-10-27T20:30:00Z,Specific_Conductivity,48.53
2023-10-27T20:30:00Z,FDOM,0.49
2023-10-27T20:30:00Z,DO,9.05
2023-10-27T20:30:00Z,DO_Sat,80.86
2023-10-27T20:30:00Z,Chl-a,0.01
2023-10-27T20:30:00Z,Temperature,3.3
2023-10-27T20:15:00Z,pH,8.01
2023-10-27T20:15:00Z,Tubidity,0
2023-10-27T20:15:00Z,Actual_Conductivity,28.37
2023-10-27T20:15:00Z,Specific_Conductivity,48.56
2023-10-27T20:15:00Z,FDOM,0.5
2023-10-27T20:15:00Z,DO,9.07
2023-10-27T20:15:00Z,DO_Sat,80.87
2023-10-27T20:15:00Z,Chl-a,0.01
2023-10-27T20:15:00Z,Temperature,3.23
2023-10-27T20:00:00Z,pH,8
2023-10-27T20:00:00Z,Tubidity,0
2023-10-27T20:00:00Z,Actual_Conductivity,28.3
2023-10-27T20:00:00Z,Specific_Conductivity,48.57
2023-10-27T20:00:00Z,FDOM,0.49
2023-10-27T20:00:00Z,DO,9.1
2023-10-27T20:00:00Z,DO_Sat,80.97
2023-10-27T20:00:00Z,Chl-a,0
2023-10-27T20:00:00Z,Temperature,3.15
2023-10-27T19:45:00Z,pH,7.98
2023-10-27T19:45:00Z,Tubidity,0
2023-10-27T19:45:00Z,Actual_Conductivity,28.23
2023-10-27T19:45:00Z,Specific_Conductivity,48.6
2023-10-27T19:45:00Z,FDOM,0.5
2023-10-27T19:45:00Z,DO,9.13
2023-10-27T19:45:00Z,DO_Sat,81.04
2023-10-27T19:45:00Z,Chl-a,0.01
2023-10-27T19:45:00Z,Temperature,3.06
2023-10-27T19:30:00Z,pH,8.01
2023-10-27T19:30:00Z,Tubidity,0
2023-10-27T19:30:00Z,Actual_Conductivity,28.13
2023-10-27T19:30:00Z,Specific_Conductivity,48.62
2023-10-27T19:30:00Z,FDOM,0.5
2023-10-27T19:30:00Z,DO,9.18
2023-10-27T19:30:00Z,DO_Sat,81.17
2023-10-27T19:30:00Z,Chl-a,0.01
2023-10-27T19:30:00Z,Temperature,2.93
2023-10-27T19:15:00Z,pH,8.03
2023-10-27T19:15:00Z,Tubidity,0
2023-10-27T19:15:00Z,Actual_Conductivity,27.99
2023-10-27T19:15:00Z,Specific_Conductivity,48.64
2023-10-27T19:15:00Z,FDOM,0.5
2023-10-27T19:15:00Z,DO,9.22
2023-10-27T19:15:00Z,DO_Sat,81.2
2023-10-27T19:15:00Z,Chl-a,0.01
2023-10-27T19:15:00Z,Temperature,2.77
2023-10-27T19:00:00Z,pH,8.02
2023-10-27T19:00:00Z,Tubidity,0
2023-10-27T19:00:00Z,Actual_Conductivity,27.9
2023-10-27T19:00:00Z,Specific_Conductivity,48.66
2023-10-27T19:00:00Z,FDOM,0.5
2023-10-27T19:00:00Z,DO,9.28
2023-10-27T19:00:00Z,DO_Sat,81.41
2023-10-27T19:00:00Z,Chl-a,0
2023-10-27T19:00:00Z,Temperature,2.66
2023-10-27T18:45:00Z,pH,7.98
2023-10-27T18:45:00Z,Tubidity,0
2023-10-27T18:45:00Z,Actual_Conductivity,27.79
2023-10-27T18:45:00Z,Specific_Conductivity,48.72
2023-10-27T18:45:00Z,FDOM,0.51
2023-10-27T18:45:00Z,DO,9.32
2023-10-27T18:45:00Z,DO_Sat,81.45
2023-10-27T18:45:00Z,Chl-a,0.01
2023-10-27T18:45:00Z,Temperature,2.51
2023-10-27T18:30:00Z,pH,8.02
2023-10-27T18:30:00Z,Tubidity,0
2023-10-27T18:30:00Z,Actual_Conductivity,27.65
2023-10-27T18:30:00Z,Specific_Conductivity,48.77
2023-10-27T18:30:00Z,FDOM,0.51
2023-10-27T18:30:00Z,DO,9.36
2023-10-27T18:30:00Z,DO_Sat,81.4
2023-10-27T18:30:00Z,Chl-a,0
2023-10-27T18:30:00Z,Temperature,2.33
